SEQDAY,FCOUNT_NLDN,FCOUNT_STRUCTURE,FCOUNT_HAIL,FCOUNT_TVS,FIPS
2006-09-10,286,146,0,0,12057
2006-09-11,32,63,0,0,12057
2006-09-12,3,8,0,0,12057
2006-09-13,5,32,0,0,12057
2006-09-14,38,54,0,0,12057
2006-09-15,2,0,0,0,12057
2006-09-16,35,102,0,0,12057
2006-09-17,101,7,0,0,12057
2006-09-18,1,16,0,0,12057
2006-09-19,440,154,0,0,12057
2006-09-20,90,157,0,0,12057
2006-09-21,0,0,0,0,12057
2006-09-22,0,0,0,0,12057
2006-09-23,0,0,0,0,12057
2006-09-24,0,0,0,0,12057
2006-09-25,0,0,0,0,12057
2006-09-26,42,41,0,0,12057
2006-09-27,0,1,0,0,12057
2006-09-28,0,0,0,0,12057
2006-09-29,0,0,0,0,12057
2006-09-30,0,0,0,0,12057
2006-10-01,0,0,0,0,12057
2006-10-02,0,0,0,0,12057
2006-10-03,0,0,0,0,12057
2006-10-04,0,0,0,0,12057
2006-10-05,0,0,0,0,12057
2006-10-06,0,0,0,0,12057
2006-10-07,0,0,0,0,12057
2006-10-08,0,0,0,0,12057
2006-10-09,0,0,0,0,12057
2006-10-10,0,0,0,0,12057
2006-10-11,0,0,0,0,12057
2006-10-12,23,108,0,0,12057
2006-10-13,0,0,0,0,12057
2006-10-14,0,0,0,0,12057
2006-10-15,0,0,0,0,12057
2006-10-16,0,0,0,0,12057
2006-10-17,0,0,0,0,12057
2006-10-18,0,0,0,0,12057
2006-10-19,0,0,0,0,12057
2006-10-20,0,0,0,0,12057
2006-10-21,0,0,0,0,12057
2006-10-22,0,0,0,0,12057
2006-10-23,0,0,0,0,12057
2006-10-24,0,0,0,0,12057
2006-10-25,0,0,0,0,12057
2006-10-26,0,0,0,0,12057
2006-10-27,0,0,0,0,12057
2006-10-28,2,111,0,0,12057
2006-10-29,0,0,0,0,12057
2006-10-30,0,0,0,0,12057
2006-10-31,0,0,0,0,12057
2006-11-01,0,0,0,0,12057
2006-11-02,0,0,0,0,12057
2006-11-03,0,0,0,0,12057
2006-11-04,0,0,0,0,12057
2006-11-05,0,0,0,0,12057
2006-11-06,0,0,0,0,12057
2006-11-07,2,99,0,0,12057
2006-11-08,0,0,0,0,12057
2006-11-09,0,0,0,0,12057
2006-11-10,0,0,0,0,12057
2006-11-11,0,0,0,0,12057
2006-11-12,0,0,0,0,12057
2006-11-13,0,0,0,0,12057
2006-11-14,0,0,0,0,12057
2006-11-15,0,0,0,0,12057
2006-11-16,150,294,0,0,12057
2006-11-17,0,0,0,0,12057
2006-11-18,0,0,0,0,12057
2006-11-19,0,0,0,0,12057
2006-11-20,0,0,0,0,12057
2006-11-21,0,0,0,0,12057
2006-11-22,0,0,0,0,12057
2006-11-23,0,0,0,0,12057
2006-11-24,0,0,0,0,12057
2006-11-25,0,0,0,0,12057
2006-11-26,0,0,0,0,12057
2006-11-27,0,0,0,0,12057
2006-11-28,0,0,0,0,12057
2006-11-29,0,6,0,0,12057
2006-11-30,0,0,0,0,12057
2006-12-01,0,0,0,0,12057
2006-12-02,0,0,0,0,12057
2006-12-03,0,0,0,0,12057
2006-12-04,0,0,0,0,12057
2006-12-05,0,0,0,0,12057
2006-12-06,0,0,0,0,12057
2006-12-07,0,0,0,0,12057
2006-12-08,0,0,0,0,12057
2006-12-09,0,2,0,0,12057
2006-12-10,0,0,0,0,12057
2006-12-11,0,0,0,0,12057
2006-12-12,0,0,0,0,12057
2006-12-13,0,32,0,0,12057
2006-12-14,0,40,0,0,12057
2006-12-15,0,0,0,0,12057
2006-12-16,0,0,0,0,12057
2006-12-17,0,0,0,0,12057
2006-12-18,0,0,0,0,12057
2006-12-19,0,0,0,0,12057
2006-12-20,0,0,0,0,12057
2006-12-21,0,0,0,0,12057
2006-12-22,0,6,0,0,12057
2006-12-23,7,73,0,0,12057
2006-12-24,0,10,0,0,12057
2006-12-25,84,205,0,0,12057
2006-12-26,0,9,0,0,12057
2006-12-27,0,0,0,0,12057
2006-12-28,0,0,0,0,12057
2006-12-29,0,0,0,0,12057
2006-12-30,0,0,0,0,12057
2006-12-31,0,0,0,0,12057
2007-01-01,0,39,0,0,12057
2007-01-02,0,0,0,0,12057
2007-01-03,0,2,0,0,12057
2007-01-04,0,36,0,0,12057
2007-01-05,0,0,0,0,12057
2007-01-06,0,0,0,0,12057
2007-01-07,0,0,0,0,12057
2007-01-08,0,5,0,0,12057
2007-01-09,0,0,0,0,12057
2007-01-10,0,0,0,0,12057
2007-01-11,0,0,0,0,12057
2007-01-12,0,0,0,0,12057
2007-01-13,0,0,0,0,12057
2007-01-14,0,0,0,0,12057
2007-01-15,0,0,0,0,12057
2007-01-16,0,0,0,0,12057
2007-01-17,0,0,0,0,12057
2007-01-18,0,0,0,0,12057
2007-01-19,0,0,0,0,12057
2007-01-20,0,0,0,0,12057
2007-01-21,0,0,0,0,12057
2007-01-22,0,26,0,0,12057
2007-01-23,0,1,0,0,12057
2007-01-24,0,0,0,0,12057
2007-01-25,0,0,0,0,12057
2007-01-26,0,0,0,0,12057
2007-01-27,0,0,0,0,12057
2007-01-28,0,79,0,0,12057
2007-01-29,0,0,0,0,12057
2007-01-30,0,0,0,0,12057
2007-01-31,0,0,0,0,12057
2007-02-01,0,14,0,0,12057
2007-02-02,325,164,1,0,12057
2007-02-03,5,9,0,0,12057
2007-02-04,0,1,0,0,12057
2007-02-05,0,8,0,0,12057
2007-02-06,0,0,0,0,12057
2007-02-07,0,0,0,0,12057
2007-02-08,0,0,0,0,12057
2007-02-09,0,4,0,0,12057
2007-02-10,0,0,0,0,12057
2007-02-11,0,0,0,0,12057
2007-02-12,0,12,0,0,12057
2007-02-13,238,92,0,0,12057
2007-02-14,0,0,0,0,12057
2007-02-15,0,0,0,0,12057
2007-02-16,0,1,0,0,12057
2007-02-17,0,0,0,0,12057
2007-02-18,0,46,0,0,12057
2007-02-19,0,0,0,0,12057
2007-02-20,0,0,0,0,12057
2007-02-21,0,0,0,0,12057
2007-02-22,0,0,0,0,12057
2007-02-23,0,15,0,0,12057
2007-02-24,0,0,0,0,12057
2007-02-25,0,0,0,0,12057
2007-02-26,0,2,0,0,12057
2007-02-27,20,19,1,0,12057
2007-02-28,0,0,0,0,12057
2007-03-01,0,0,0,0,12057
2007-03-02,0,0,0,0,12057
2007-03-03,0,0,0,0,12057
2007-03-04,0,0,0,0,12057
2007-03-05,0,0,0,0,12057
2007-03-06,0,0,0,0,12057
2007-03-07,0,0,0,0,12057
2007-03-08,0,0,0,0,12057
2007-03-09,0,0,0,0,12057
2007-03-10,0,0,0,0,12057
2007-03-11,0,0,0,0,12057
2007-03-12,0,0,0,0,12057
2007-03-13,0,0,0,0,12057
2007-03-14,0,0,0,0,12057
2007-03-15,0,3,0,0,12057
2007-03-16,2,180,0,0,12057
2007-03-17,0,0,0,0,12057
2007-03-18,0,0,0,0,12057
2007-03-19,0,0,0,0,12057
2007-03-20,0,0,0,0,12057
2007-03-21,0,0,0,0,12057
2007-03-22,0,0,0,0,12057
2007-03-23,0,0,0,0,12057
2007-03-24,0,0,0,0,12057
2007-03-25,0,0,0,0,12057
2007-03-26,0,0,0,0,12057
2007-03-27,0,0,0,0,12057
2007-03-28,0,0,0,0,12057
2007-03-29,0,0,0,0,12057
2007-03-30,0,0,0,0,12057
2007-03-31,0,0,0,0,12057
2007-04-01,0,0,0,0,12057
2007-04-02,0,0,0,0,12057
2007-04-03,0,0,0,0,12057
2007-04-04,0,0,0,0,12057
2007-04-05,0,8,0,0,12057
2007-04-06,0,27,0,0,12057
2007-04-07,0,0,0,0,12057
2007-04-08,0,9,0,0,12057
2007-04-09,0,50,0,0,12057
2007-04-10,44,198,0,0,12057
2007-04-11,0,8,0,0,12057
2007-04-12,231,127,10,0,12057
2007-04-13,0,0,0,0,12057
2007-04-14,0,0,0,0,12057
2007-04-15,20,76,0,0,12057
2007-04-16,0,0,0,0,12057
2007-04-17,0,0,0,0,12057
2007-04-18,0,0,0,0,12057
2007-04-19,0,9,0,0,12057
2007-04-20,0,0,0,0,12057
2007-04-21,0,0,0,0,12057
2007-04-22,0,0,0,0,12057
2007-04-23,0,0,0,0,12057
2007-04-24,0,0,0,0,12057
2007-04-25,0,0,0,0,12057
2007-04-26,0,0,0,0,12057
2007-04-27,0,0,0,0,12057
2007-04-28,0,0,0,0,12057
2007-04-29,0,13,0,0,12057
2007-04-30,0,0,0,0,12057
2007-05-01,0,0,0,0,12057
2007-05-02,0,0,0,0,12057
2007-05-03,0,0,0,0,12057
2007-05-04,0,0,0,0,12057
2007-05-05,193,116,12,0,12057
2007-05-06,32,59,0,0,12057
2007-05-07,0,0,0,0,12057
2007-05-08,0,0,0,0,12057
2007-05-09,0,0,0,0,12057
2007-05-10,0,0,0,0,12057
2007-05-11,31,29,0,0,12057
2007-05-12,0,0,0,0,12057
2007-05-13,320,99,26,0,12057
2007-05-14,11,24,0,0,12057
2007-05-15,0,0,0,0,12057
2007-05-16,1,22,0,0,12057
2007-05-17,120,111,0,0,12057
2007-05-18,13,0,0,0,12057
2007-05-19,0,0,0,0,12057
2007-05-20,0,0,0,0,12057
2007-05-21,0,0,0,0,12057
2007-05-22,0,0,0,0,12057
2007-05-23,0,0,0,0,12057
2007-05-24,0,0,0,0,12057
2007-05-25,0,0,0,0,12057
2007-05-26,0,0,0,0,12057
2007-05-27,0,0,0,0,12057
2007-05-28,0,0,0,0,12057
2007-05-29,0,0,0,0,12057
2007-05-30,0,0,0,0,12057
2007-05-31,0,0,0,0,12057
2007-06-01,0,2,0,0,12057
2007-06-02,29,153,0,0,12057
2007-06-03,0,0,0,0,12057
2007-06-04,0,0,0,0,12057
2007-06-05,0,0,0,0,12057
2007-06-06,65,119,0,0,12057
2007-06-07,633,206,4,0,12057
2007-06-08,1072,319,14,0,12057
2007-06-09,15,50,0,0,12057
2007-06-10,208,68,10,0,12057
2007-06-11,144,112,3,0,12057
2007-06-12,0,0,0,0,12057
2007-06-13,238,189,1,0,12057
2007-06-14,0,0,0,0,12057
2007-06-15,0,0,0,0,12057
2007-06-16,0,41,0,0,12057
2007-06-17,0,1,0,0,12057
2007-06-18,710,265,5,0,12057
2007-06-19,38,27,0,0,12057
2007-06-20,0,6,0,0,12057
2007-06-21,1,28,0,0,12057
2007-06-22,10,42,0,0,12057
2007-06-23,638,180,2,0,12057
2007-06-24,0,0,0,0,12057
2007-06-25,92,27,2,0,12057
2007-06-26,9,8,0,0,12057
2007-06-27,106,97,2,0,12057
2007-06-28,82,76,0,0,12057
2007-06-29,4,22,0,0,12057
2007-06-30,500,249,7,0,12057
2007-07-01,883,216,7,0,12057
2007-07-02,1959,292,30,0,12057
2007-07-03,238,190,0,0,12057
2007-07-04,205,176,0,0,12057
2007-07-05,10,17,0,0,12057
2007-07-06,1330,280,8,0,12057
2007-07-07,12,24,0,0,12057
2007-07-08,0,0,0,0,12057
2007-07-09,188,112,0,0,12057
2007-07-10,82,59,0,0,12057
2007-07-11,165,94,0,0,12057
2007-07-12,74,122,0,0,12057
2007-07-13,2,18,0,0,12057
2007-07-14,170,258,0,0,12057
2007-07-15,84,71,0,0,12057
2007-07-16,1647,197,26,0,12057
2007-07-17,974,181,10,0,12057
2007-07-18,1749,266,53,0,12057
2007-07-19,1040,7,0,0,12057
2007-07-20,1261,210,35,0,12057
2007-07-21,1573,344,28,0,12057
2007-07-22,75,68,0,0,12057
2007-07-23,455,234,0,0,12057
2007-07-24,1,2,0,0,12057
2007-07-25,293,82,0,0,12057
2007-07-26,39,40,0,0,12057
2007-07-27,0,0,0,0,12057
2007-07-28,97,80,0,0,12057
2007-07-29,107,141,0,0,12057
2007-07-30,25,91,0,0,12057
2007-07-31,225,379,0,0,12057
2007-08-01,314,202,0,0,12057
2007-08-02,21,385,0,0,12057
2007-08-03,0,0,0,0,12057
2007-08-04,0,0,0,0,12057
2007-08-05,0,0,0,0,12057
2007-08-06,26,69,0,0,12057
2007-08-07,203,67,2,0,12057
2007-08-08,82,70,1,0,12057
2007-08-09,12,11,0,0,12057
2007-08-10,77,58,0,0,12057
2007-08-11,417,143,2,0,12057
2007-08-12,1687,343,19,0,12057
2007-08-13,211,51,3,0,12057
2007-08-14,340,155,0,0,12057
2007-08-15,444,150,2,0,12057
2007-08-16,1,47,0,0,12057
2007-08-17,17,119,0,0,12057
2007-08-18,17,0,0,0,12057
2007-08-19,0,0,0,0,12057
2007-08-20,0,0,0,0,12057
2007-08-21,0,0,0,0,12057
2007-08-22,0,0,0,0,12057
2007-08-23,0,0,0,0,12057
2007-08-24,1399,283,20,0,12057
2007-08-25,831,181,26,0,12057
2007-08-26,297,269,0,0,12057
2007-08-27,155,78,11,0,12057
2007-08-28,71,26,0,0,12057
2007-08-29,11,22,0,0,12057
2007-08-30,0,0,0,0,12057
2007-08-31,508,288,0,0,12057
2007-09-01,222,198,0,0,12057
2007-09-02,410,138,1,0,12057
2007-09-03,573,146,4,0,12057
2007-09-04,0,0,0,0,12057
2007-09-05,0,7,0,0,12057
2007-09-06,0,0,0,0,12057
2007-09-07,6,52,0,0,12057
2007-09-08,14,32,0,0,12057
2007-09-09,130,88,4,0,12057
2007-09-10,8,16,0,0,12057
2007-09-11,130,95,2,0,12057
2007-09-12,1642,275,23,0,12057
2007-09-13,118,101,0,0,12057
2007-09-14,1123,245,7,0,12057
2007-09-15,92,84,0,0,12057
2007-09-16,508,223,23,0,12057
2007-09-17,53,58,0,0,12057
2007-09-18,3,23,0,0,12057
2007-09-19,0,19,0,0,12057
2007-09-20,159,74,2,0,12057
2007-09-21,92,125,0,0,12057
2007-09-22,1,39,0,0,12057
2007-09-23,35,230,0,0,12057
2007-09-24,12,66,0,0,12057
2007-09-25,0,0,0,0,12057
2007-09-26,10,43,0,0,12057
2007-09-27,0,12,0,0,12057
2007-09-28,3,28,0,0,12057
2007-09-29,25,34,0,0,12057
2007-09-30,0,0,0,0,12057
2007-10-01,0,6,0,0,12057
2007-10-02,305,188,0,0,12057
2007-10-03,1503,218,0,0,12057
2007-10-04,23,37,0,0,12057
2007-10-05,23,101,0,0,12057
2007-10-06,513,161,0,0,12057
2007-10-07,1,41,0,0,12057
2007-10-08,0,0,0,0,12057
2007-10-09,0,0,0,0,12057
2007-10-10,0,0,0,0,12057
2007-10-11,0,0,0,0,12057
2007-10-12,0,0,0,0,12057
2007-10-13,0,0,0,0,12057
2007-10-14,0,0,0,0,12057
2007-10-15,0,0,0,0,12057
2007-10-16,0,0,0,0,12057
2007-10-17,0,0,0,0,12057
2007-10-18,231,79,1,0,12057
2007-10-19,61,88,0,0,12057
2007-10-20,3,78,0,0,12057
2007-10-21,34,160,0,0,12057
2007-10-22,0,14,0,0,12057
2007-10-23,0,23,0,0,12057
2007-10-24,73,248,0,0,12057
2007-10-25,0,0,0,0,12057
2007-10-26,0,2,0,0,12057
2007-10-27,0,21,0,0,12057
2007-10-28,0,22,0,0,12057
2007-10-29,0,2,0,0,12057
2007-10-30,0,14,0,0,12057
2007-10-31,0,0,0,0,12057
2007-11-01,0,0,0,0,12057
2007-11-02,0,0,0,0,12057
2007-11-03,0,0,0,0,12057
2007-11-04,0,0,0,0,12057
2007-11-05,0,0,0,0,12057
2007-11-06,0,0,0,0,12057
2007-11-07,0,4,0,0,12057
2007-11-08,0,26,0,0,12057
2007-11-09,0,0,0,0,12057
2007-11-10,0,0,0,0,12057
2007-11-11,0,0,0,0,12057
2007-11-12,0,0,0,0,12057
2007-11-13,0,0,0,0,12057
2007-11-14,0,0,0,0,12057
2007-11-15,0,0,0,0,12057
2007-11-16,0,0,0,0,12057
2007-11-17,0,0,0,0,12057
2007-11-18,0,0,0,0,12057
2007-11-19,0,0,0,0,12057
2007-11-20,0,0,0,0,12057
2007-11-21,0,0,0,0,12057
2007-11-22,0,5,0,0,12057
2007-11-23,0,1,0,0,12057
2007-11-24,0,0,0,0,12057
2007-11-25,0,0,0,0,12057
2007-11-26,0,9,0,0,12057
2007-11-27,0,0,0,0,12057
2007-11-28,0,0,0,0,12057
2007-11-29,0,14,0,0,12057
2007-11-30,0,0,0,0,12057
2007-12-01,0,0,0,0,12057
2007-12-02,0,0,0,0,12057
2007-12-03,0,0,0,0,12057
2007-12-04,0,0,0,0,12057
2007-12-05,0,0,0,0,12057
2007-12-06,0,0,0,0,12057
2007-12-07,0,0,0,0,12057
2007-12-08,0,0,0,0,12057
2007-12-09,0,0,0,0,12057
2007-12-10,0,0,0,0,12057
2007-12-11,0,0,0,0,12057
2007-12-12,0,0,0,0,12057
2007-12-13,0,0,0,0,12057
2007-12-14,0,29,0,0,12057
2007-12-15,0,85,0,0,12057
2007-12-16,7,132,0,0,12057
2007-12-17,0,0,0,0,12057
2007-12-18,0,0,0,0,12057
2007-12-19,0,0,0,0,12057
2007-12-20,0,0,0,0,12057
2007-12-21,0,57,0,0,12057
2007-12-22,0,0,0,0,12057
2007-12-23,0,0,0,0,12057
2007-12-24,0,0,0,0,12057
2007-12-25,0,0,0,0,12057
2007-12-26,0,0,0,0,12057
2007-12-27,0,0,0,0,12057
2007-12-28,0,0,0,0,12057
2007-12-29,0,0,0,0,12057
2007-12-30,0,3,0,0,12057
2007-12-31,0,5,0,0,12057
2008-01-01,0,0,0,0,12057
2008-01-02,0,0,0,0,12057
2008-01-03,0,0,0,0,12057
2008-01-04,0,0,0,0,12057
2008-01-05,0,0,0,0,12057
2008-01-06,0,0,0,0,12057
2008-01-07,0,0,0,0,12057
2008-01-08,0,0,0,0,12057
2008-01-09,0,0,0,0,12057
2008-01-10,0,0,0,0,12057
2008-01-11,0,0,0,0,12057
2008-01-12,0,0,0,0,12057
2008-01-13,5,104,0,0,12057
2008-01-14,0,0,0,0,12057
2008-01-15,0,0,0,0,12057
2008-01-16,0,0,0,0,12057
2008-01-17,0,127,0,0,12057
2008-01-18,0,0,0,0,12057
2008-01-19,77,88,0,0,12057
2008-01-20,16,47,0,0,12057
2008-01-21,0,0,0,0,12057
2008-01-22,0,10,0,0,12057
2008-01-23,38,259,2,0,12057
2008-01-24,0,0,0,0,12057
2008-01-25,0,0,0,0,12057
2008-01-26,0,2,0,0,12057
2008-01-27,0,14,0,0,12057
2008-01-28,0,0,0,0,12057
2008-01-29,0,0,0,0,12057
2008-01-30,0,0,0,0,12057
2008-01-31,0,0,0,0,12057
2008-02-01,0,0,0,0,12057
2008-02-02,0,0,0,0,12057
2008-02-03,0,0,0,0,12057
2008-02-04,0,0,0,0,12057
2008-02-05,0,0,0,0,12057
2008-02-06,0,1,0,0,12057
2008-02-07,0,1,0,0,12057
2008-02-08,0,12,0,0,12057
2008-02-09,0,7,0,0,12057
2008-02-10,0,0,0,0,12057
2008-02-11,0,0,0,0,12057
2008-02-12,31,181,0,0,12057
2008-02-13,0,17,0,0,12057
2008-02-14,0,0,0,0,12057
2008-02-15,0,0,0,0,12057
2008-02-16,0,0,0,0,12057
2008-02-17,0,0,0,0,12057
2008-02-18,0,41,0,0,12057
2008-02-19,0,1,0,0,12057
2008-02-20,0,0,0,0,12057
2008-02-21,0,25,0,0,12057
2008-02-22,0,0,0,0,12057
2008-02-23,35,150,0,0,12057
2008-02-24,0,0,0,0,12057
2008-02-25,0,0,0,0,12057
2008-02-26,16,55,1,0,12057
2008-02-27,194,249,1,0,12057
2008-02-28,0,0,0,0,12057
2008-02-29,0,0,0,0,12057
2008-03-01,0,0,0,0,12057
2008-03-02,0,0,0,0,12057
2008-03-03,0,0,0,0,12057
2008-03-04,1,45,0,0,12057
2008-03-05,0,0,0,0,12057
2008-03-06,76,53,0,0,12057
2008-03-07,33,144,0,0,12057
2008-03-08,242,269,0,2,12057
2008-03-09,0,0,0,0,12057
2008-03-10,0,0,0,0,12057
2008-03-11,0,0,0,0,12057
2008-03-12,11,39,0,0,12057
2008-03-13,0,0,0,0,12057
2008-03-14,0,24,0,0,12057
2008-03-15,0,43,0,0,12057
2008-03-16,0,0,0,0,12057
2008-03-17,0,0,0,0,12057
2008-03-18,0,0,0,0,12057
2008-03-19,0,0,0,0,12057
2008-03-20,2,53,0,0,12057
2008-03-21,0,0,0,0,12057
2008-03-22,0,46,0,0,12057
2008-03-23,0,8,0,0,12057
2008-03-24,0,0,0,0,12057
2008-03-25,0,0,0,0,12057
2008-03-26,0,0,0,0,12057
2008-03-27,0,0,0,0,12057
2008-03-28,0,0,0,0,12057
2008-03-29,0,0,0,0,12057
2008-03-30,0,4,0,0,12057
2008-03-31,0,0,0,0,12057
2008-04-01,324,353,6,0,12057
2008-04-02,141,72,0,0,12057
2008-04-03,127,69,0,0,12057
2008-04-04,39,31,0,0,12057
2008-04-05,4,13,0,0,12057
2008-04-06,121,373,0,1,12057
2008-04-07,0,70,0,0,12057
2008-04-08,0,2,0,0,12057
2008-04-09,0,5,0,0,12057
2008-04-10,0,0,0,0,12057
2008-04-11,0,0,0,0,12057
2008-04-12,0,0,0,0,12057
2008-04-13,0,0,0,0,12057
2008-04-14,0,0,0,0,12057
2008-04-15,0,0,0,0,12057
2008-04-16,0,0,0,0,12057
2008-04-17,0,0,0,0,12057
2008-04-18,0,0,0,0,12057
2008-04-19,0,0,0,0,12057
2008-04-20,0,0,0,0,12057
2008-04-21,0,0,0,0,12057
2008-04-22,0,0,0,0,12057
2008-04-23,0,0,0,0,12057
2008-04-24,0,0,0,0,12057
2008-04-25,0,0,0,0,12057
2008-04-26,0,0,0,0,12057
2008-04-27,0,0,0,0,12057
2008-04-28,0,18,0,0,12057
2008-04-29,0,0,0,0,12057
2008-04-30,0,0,0,0,12057
2008-05-01,0,0,0,0,12057
2008-05-02,0,0,0,0,12057
2008-05-03,0,0,0,0,12057
2008-05-04,0,0,0,0,12057
2008-05-05,0,0,0,0,12057
2008-05-06,0,0,0,0,12057
2008-05-07,0,0,0,0,12057
2008-05-08,0,0,0,0,12057
2008-05-09,0,0,0,0,12057
2008-05-10,0,0,0,0,12057
2008-05-11,0,0,0,0,12057
2008-05-12,0,2,0,0,12057
2008-05-13,0,0,0,0,12057
2008-05-14,0,0,0,0,12057
2008-05-15,0,0,0,0,12057
2008-05-16,0,0,0,0,12057
2008-05-17,0,6,0,0,12057
2008-05-18,0,4,0,0,12057
2008-05-19,9,192,0,0,12057
2008-05-20,31,30,0,0,12057
2008-05-21,0,0,0,0,12057
2008-05-22,0,13,0,0,12057
2008-05-23,121,114,0,0,12057
2008-05-24,19,24,0,0,12057
2008-05-25,0,0,0,0,12057
2008-05-26,0,0,0,0,12057
2008-05-27,0,0,0,0,12057
2008-05-28,0,0,0,0,12057
2008-05-29,0,0,0,0,12057
2008-05-30,0,0,0,0,12057
2008-05-31,0,32,0,0,12057
2008-06-01,408,173,15,0,12057
2008-06-02,130,85,0,0,12057
2008-06-03,132,77,3,0,12057
2008-06-04,136,90,1,0,12057
2008-06-05,0,21,0,0,12057
2008-06-06,44,19,0,0,12057
2008-06-07,0,0,0,0,12057
2008-06-08,249,213,3,0,12057
2008-06-09,965,265,30,0,12057
2008-06-10,65,59,0,0,12057
2008-06-11,139,105,1,0,12057
2008-06-12,1624,411,13,0,12057
2008-06-13,334,148,4,0,12057
2008-06-14,21,16,0,0,12057
2008-06-15,1079,592,0,0,12057
2008-06-16,128,90,0,0,12057
2008-06-17,4,12,0,0,12057
2008-06-18,1,33,0,0,12057
2008-06-19,84,181,0,0,12057
2008-06-20,177,103,1,0,12057
2008-06-21,1174,277,35,0,12057
2008-06-22,918,298,7,0,12057
2008-06-23,0,0,0,0,12057
2008-06-24,705,200,2,0,12057
2008-06-25,1199,200,14,0,12057
2008-06-26,585,186,9,0,12057
2008-06-27,16,5,0,0,12057
2008-06-28,110,59,6,0,12057
2008-06-29,10,14,0,0,12057
2008-06-30,297,98,4,0,12057
2008-07-01,423,118,11,0,12057
2008-07-02,464,454,0,0,12057
2008-07-03,51,62,0,0,12057
2008-07-04,23,22,0,0,12057
2008-07-05,217,97,2,0,12057
2008-07-06,1352,358,16,0,12057
2008-07-07,610,324,2,0,12057
2008-07-08,1293,230,4,0,12057
2008-07-09,329,120,8,0,12057
2008-07-10,155,38,1,0,12057
2008-07-11,307,137,0,0,12057
2008-07-12,3,56,0,0,12057
2008-07-13,16,134,0,0,12057
2008-07-14,100,110,0,0,12057
2008-07-15,436,309,0,0,12057
2008-07-16,59,169,0,0,12057
2008-07-17,309,154,0,0,12057
2008-07-18,135,58,0,0,12057
2008-07-19,13,23,0,0,12057
2008-07-20,0,0,0,0,12057
2008-07-21,680,217,4,0,12057
2008-07-22,320,107,2,0,12057
2008-07-23,578,251,7,0,12057
2008-07-24,9,0,0,0,12057
2008-07-25,1263,0,0,0,12057
2008-07-26,420,0,0,0,12057
2008-07-27,218,0,0,0,12057
2008-07-28,78,0,0,0,12057
2008-07-29,269,0,0,0,12057
2008-07-30,250,0,0,0,12057
2008-07-31,67,0,0,0,12057
2008-08-01,156,191,0,0,12057
2008-08-02,26,45,0,0,12057
2008-08-03,604,228,1,0,12057
2008-08-04,62,118,0,0,12057
2008-08-05,226,83,0,0,12057
2008-08-06,289,83,0,0,12057
2008-08-07,0,0,0,0,12057
2008-08-08,320,0,0,0,12057
2008-08-09,260,228,0,0,12057
2008-08-10,0,0,0,0,12057
2008-08-11,0,0,0,0,12057
2008-08-12,30,72,0,0,12057
2008-08-13,58,58,0,0,12057
2008-08-14,259,425,0,0,12057
2008-08-15,35,75,0,0,12057
2008-08-16,575,193,2,0,12057
2008-08-17,0,33,0,0,12057
2008-08-18,3,14,0,0,12057
2008-08-19,0,6,0,0,12057
2008-08-20,8,25,0,0,12057
2008-08-21,0,20,0,0,12057
2008-08-22,0,44,0,0,12057
2008-08-23,170,249,0,0,12057
2008-08-24,501,218,0,0,12057
2008-08-25,85,73,0,0,12057
2008-08-26,14,30,0,0,12057
2008-08-27,0,0,0,0,12057
2008-08-28,230,72,0,0,12057
2008-08-29,334,85,0,0,12057
2008-08-30,215,216,0,0,12057
2008-08-31,0,0,0,0,12057
2008-09-01,0,0,0,0,12057
2008-09-02,4,28,0,0,12057
2008-09-03,0,0,0,0,12057
2008-09-04,0,0,0,0,12057
2008-09-05,0,0,0,0,12057
2008-09-06,0,0,0,0,12057
2008-09-07,0,0,0,0,12057
2008-09-08,0,0,0,0,12057
2008-09-09,2,52,0,0,12057
2008-09-10,20,91,0,0,12057
2008-09-11,9,93,0,0,12057
2008-09-12,0,26,0,0,12057
2008-09-13,0,1,0,0,12057
2008-09-14,1,47,0,0,12057
2008-09-15,77,52,0,0,12057
2008-09-16,0,0,0,0,12057
2008-09-17,815,194,5,0,12057
2008-09-18,0,0,0,0,12057
2008-09-19,0,0,0,0,12057
2008-09-20,0,23,0,0,12057
2008-09-21,0,0,0,0,12057
2008-09-22,62,138,0,0,12057
2008-09-23,0,0,0,0,12057
2008-09-24,0,0,0,0,12057
2008-09-25,0,0,0,0,12057
2008-09-26,0,0,0,0,12057
2008-09-27,0,0,0,0,12057
2008-09-28,0,22,0,0,12057
2008-09-29,0,3,0,0,12057
2008-09-30,0,170,0,0,12057
2008-10-01,0,10,0,0,12057
2008-10-02,0,0,0,0,12057
2008-10-03,0,0,0,0,12057
2008-10-04,0,0,0,0,12057
2008-10-05,0,70,0,0,12057
2008-10-06,230,246,2,0,12057
2008-10-07,2,70,0,0,12057
2008-10-08,0,0,0,0,12057
2008-10-09,29,70,3,0,12057
2008-10-10,0,9,0,0,12057
2008-10-11,0,0,0,0,12057
2008-10-12,4,16,0,0,12057
2008-10-13,0,0,0,0,12057
2008-10-14,0,0,0,0,12057
2008-10-15,0,0,0,0,12057
2008-10-16,0,0,0,0,12057
2008-10-17,0,0,0,0,12057
2008-10-18,0,0,0,0,12057
2008-10-19,0,0,0,0,12057
2008-10-20,0,0,0,0,12057
2008-10-21,0,0,0,0,12057
